temperature,visibility,precipitation,year,month,day,hour,snow,heavy_snow,rain,heavy_rain
1.7,4.8,1.8,2016,2,16,1,False,False,False,False
1.7,2.8,0.3,2016,2,16,2,False,False,False,False
3.3,1.6,0.0,2016,2,16,3,False,False,False,False
6.7,8.0,0.0,2016,2,16,4,False,False,False,False
8.3,11.3,0.3,2016,2,16,5,False,False,False,False
8.9,11.3,0.0,2016,2,16,6,False,False,False,False
8.9,11.3,0.0,2016,2,16,7,False,False,False,False
9.4,11.3,0.0,2016,2,16,8,False,False,False,False
10.6,9.7,0.0,2016,2,16,9,False,False,False,False
11.1,9.7,0.0,2016,2,16,10,False,False,False,False
11.1,4.8,0.0,2016,2,16,11,False,False,True,False
11.7,9.7,0.3,2016,2,16,12,False,False,False,False
11.7,6.4,0.3,2016,2,16,13,False,False,True,False
11.1,4.8,0.3,2016,2,16,14,False,False,True,False
11.7,2.4,4.6,2016,2,16,15,False,False,True,False
11.1,3.2,0.3,2016,2,16,16,False,False,True,False
11.7,16.1,1.5,2016,2,16,17,False,False,False,False
11.7,16.1,0.3,2016,2,16,18,False,False,False,False
10.6,16.1,0.0,2016,2,16,19,False,False,False,False
8.9,16.1,0.0,2016,2,16,20,False,False,False,False
7.8,16.1,0.0,2016,2,16,21,False,False,False,False
7.2,16.1,0.0,2016,2,16,22,False,False,False,False
5.6,16.1,0.0,2016,2,16,23,False,False,False,False
3.9,16.1,0.0,2016,2,17,0,False,False,False,False
3.3,16.1,0.0,2016,2,17,1,False,False,False,False
3.3,16.1,0.0,2016,2,17,2,False,False,False,False
2.8,16.1,0.0,2016,2,17,3,False,False,False,False
2.8,16.1,0.0,2016,2,17,4,False,False,False,False
2.8,16.1,0.0,2016,2,17,5,False,False,False,False
2.8,16.1,0.0,2016,2,17,6,False,False,False,False
2.8,16.1,0.0,2016,2,17,7,False,False,False,False
2.8,16.1,0.0,2016,2,17,8,False,False,False,False
2.8,16.1,0.0,2016,2,17,9,False,False,False,False
3.9,16.1,0.0,2016,2,17,10,False,False,False,False
3.9,16.1,0.0,2016,2,17,11,False,False,False,False
3.9,16.1,0.0,2016,2,17,12,False,False,False,False
3.9,16.1,0.0,2016,2,17,13,False,False,False,False
3.9,16.1,0.0,2016,2,17,14,False,False,False,False
3.9,16.1,0.0,2016,2,17,15,False,False,False,False
3.9,16.1,0.0,2016,2,17,16,False,False,False,False
3.3,16.1,0.0,2016,2,17,17,False,False,False,False
2.8,16.1,0.0,2016,2,17,18,False,False,False,False
2.8,16.1,0.0,2016,2,17,19,False,False,False,False
2.8,16.1,0.0,2016,2,17,20,False,False,False,False
2.8,16.1,0.0,2016,2,17,21,False,False,False,False
2.2,16.1,0.0,2016,2,17,22,False,False,False,False
2.2,16.1,0.0,2016,2,17,23,False,False,False,False
1.7,16.1,0.0,2016,2,18,0,False,False,False,False
1.7,16.1,0.0,2016,2,18,1,False,False,False,False
1.1,16.1,0.0,2016,2,18,2,False,False,False,False
0.6,16.1,0.0,2016,2,18,3,False,False,False,False
0.0,16.1,0.0,2016,2,18,4,False,False,False,False
-0.6,16.1,0.0,2016,2,18,5,False,False,False,False
-1.1,16.1,0.0,2016,2,18,6,False,False,False,False
-1.7,16.1,0.0,2016,2,18,7,False,False,False,False
-2.2,16.1,0.0,2016,2,18,8,False,False,False,False
-2.8,16.1,0.0,2016,2,18,9,False,False,False,False
-1.7,16.1,0.0,2016,2,18,10,False,False,False,False
-1.7,16.1,0.0,2016,2,18,11,False,False,False,False
-1.1,16.1,0.0,2016,2,18,12,False,False,False,False
0.0,16.1,0.0,2016,2,18,13,False,False,False,False
0.0,16.1,0.0,2016,2,18,14,False,False,False,False
1.7,16.1,0.0,2016,2,18,15,False,False,False,False
1.7,16.1,0.0,2016,2,18,16,False,False,False,False
1.7,16.1,0.0,2016,2,18,17,False,False,False,False
1.7,16.1,0.0,2016,2,18,18,False,False,False,False
0.6,16.1,0.0,2016,2,18,19,False,False,False,False
0.0,16.1,0.0,2016,2,18,20,False,False,False,False
-0.6,16.1,0.0,2016,2,18,21,False,False,False,False
-1.1,16.1,0.0,2016,2,18,22,False,False,False,False
-1.7,16.1,0.0,2016,2,18,23,False,False,False,False
-2.2,16.1,0.0,2016,2,19,0,False,False,False,False
-2.2,16.1,0.0,2016,2,19,1,False,False,False,False
-2.8,16.1,0.0,2016,2,19,2,False,False,False,False
-3.3,16.1,0.0,2016,2,19,3,False,False,False,False
-3.9,16.1,0.0,2016,2,19,4,False,False,False,False
-3.9,16.1,0.0,2016,2,19,5,False,False,False,False
-4.4,16.1,0.0,2016,2,19,6,False,False,False,False
-3.9,16.1,0.0,2016,2,19,7,False,False,False,False
-3.9,16.1,0.0,2016,2,19,8,False,False,False,False
-2.8,16.1,0.0,2016,2,19,9,False,False,False,False
-1.7,16.1,0.0,2016,2,19,10,False,False,False,False
-0.6,16.1,0.0,2016,2,19,11,False,False,False,False
0.0,16.1,0.0,2016,2,19,12,False,False,False,False
1.7,16.1,0.0,2016,2,19,13,False,False,False,False
2.2,16.1,0.0,2016,2,19,14,False,False,False,False
1.7,16.1,0.0,2016,2,19,15,False,False,False,False
1.7,16.1,0.0,2016,2,19,16,False,False,False,False
1.7,16.1,0.0,2016,2,19,17,False,False,False,False
1.1,16.1,0.0,2016,2,19,18,False,False,False,False
1.7,16.1,0.0,2016,2,19,19,False,False,False,False
2.2,16.1,0.0,2016,2,19,20,False,False,False,False
2.8,16.1,0.0,2016,2,19,21,False,False,False,False
3.3,16.1,0.0,2016,2,19,22,False,False,False,False
3.3,16.1,0.0,2016,2,19,23,False,False,False,False
3.9,16.1,0.0,2016,2,20,0,False,False,False,False
3.9,16.1,0.0,2016,2,20,1,False,False,False,False
4.4,16.1,0.0,2016,2,20,2,False,False,False,False
5.0,16.1,0.0,2016,2,20,3,False,False,False,False
5.0,16.1,0.0,2016,2,20,4,False,False,False,False
6.1,16.1,0.0,2016,2,20,5,False,False,False,False
6.1,16.1,0.0,2016,2,20,6,False,False,False,False
6.1,16.1,0.0,2016,2,20,7,False,False,False,False
6.1,16.1,0.0,2016,2,20,8,False,False,False,False
6.7,16.1,0.0,2016,2,20,9,False,False,False,False
7.2,16.1,0.0,2016,2,20,10,False,False,False,False
9.4,16.1,0.0,2016,2,20,11,False,False,False,False
11.1,16.1,0.0,2016,2,20,12,False,False,False,False
12.8,16.1,0.0,2016,2,20,13,False,False,False,False
13.9,16.1,0.0,2016,2,20,14,False,False,False,False
14.4,16.1,0.0,2016,2,20,15,False,False,False,False
16.1,16.1,0.0,2016,2,20,16,False,False,False,False
16.1,16.1,0.0,2016,2,20,17,False,False,False,False
15.6,16.1,0.0,2016,2,20,18,False,False,False,False
15.0,16.1,0.0,2016,2,20,19,False,False,False,False
14.4,16.1,0.0,2016,2,20,20,False,False,False,False
13.9,16.1,0.0,2016,2,20,21,False,False,False,False
12.8,16.1,0.0,2016,2,20,22,False,False,False,False
12.2,16.1,0.0,2016,2,20,23,False,False,False,False
12.2,16.1,0.0,2016,2,21,0,False,False,False,False
12.2,16.1,0.0,2016,2,21,1,False,False,False,False
12.2,16.1,0.0,2016,2,21,2,False,False,False,False
11.1,16.1,0.0,2016,2,21,3,False,False,False,False
11.1,16.1,0.0,2016,2,21,4,False,False,False,False
10.0,16.1,0.0,2016,2,21,5,False,False,False,False
10.0,16.1,0.0,2016,2,21,6,False,False,False,False
10.6,16.1,0.0,2016,2,21,7,False,False,False,False
10.0,16.1,0.0,2016,2,21,8,False,False,False,False
10.6,16.1,0.0,2016,2,21,9,False,False,False,False
10.6,16.1,0.0,2016,2,21,10,False,False,False,False
11.1,16.1,0.0,2016,2,21,11,False,False,False,False
11.7,16.1,0.0,2016,2,21,12,False,False,False,False
11.7,16.1,0.0,2016,2,21,13,False,False,False,False
11.7,16.1,0.0,2016,2,21,14,False,False,False,False
12.2,16.1,0.0,2016,2,21,15,False,False,False,False
12.8,16.1,0.0,2016,2,21,16,False,False,False,False
12.2,16.1,0.0,2016,2,21,17,False,False,False,False
12.2,16.1,0.0,2016,2,21,18,False,False,False,False
11.7,16.1,0.0,2016,2,21,19,False,False,False,False
10.0,16.1,0.3,2016,2,21,20,False,False,False,False
10.6,16.1,0.0,2016,2,21,21,False,False,True,False
9.4,14.5,0.0,2016,2,21,22,False,False,True,False
8.3,16.1,0.5,2016,2,21,23,False,False,True,False
7.8,16.1,0.0,2016,2,22,0,False,False,False,False
7.2,16.1,0.0,2016,2,22,1,False,False,False,False
6.7,16.1,0.0,2016,2,22,2,False,False,False,False
6.1,16.1,0.0,2016,2,22,3,False,False,False,False
5.6,16.1,0.0,2016,2,22,4,False,False,False,False
4.4,16.1,0.0,2016,2,22,5,False,False,False,False
4.4,16.1,0.0,2016,2,22,6,False,False,False,False
3.9,16.1,0.0,2016,2,22,7,False,False,False,False
3.3,16.1,0.0,2016,2,22,8,False,False,False,False
4.4,16.1,0.0,2016,2,22,9,False,False,False,False
5.6,16.1,0.0,2016,2,22,10,False,False,False,False
6.1,16.1,0.0,2016,2,22,11,False,False,False,False
6.7,16.1,0.0,2016,2,22,12,False,False,False,False
8.3,16.1,0.0,2016,2,22,13,False,False,False,False
9.4,16.1,0.0,2016,2,22,14,False,False,False,False
10.6,16.1,0.0,2016,2,22,15,False,False,False,False
10.6,16.1,0.0,2016,2,22,16,False,False,False,False
11.1,16.1,0.0,2016,2,22,17,False,False,False,False
10.6,16.1,0.0,2016,2,22,18,False,False,False,False
9.4,16.1,0.0,2016,2,22,19,False,False,False,False
6.7,16.1,0.0,2016,2,22,20,False,False,False,False
6.7,16.1,0.0,2016,2,22,21,False,False,False,False
7.2,16.1,0.0,2016,2,22,22,False,False,False,False
5.0,16.1,0.0,2016,2,22,23,False,False,False,False
5.0,16.1,0.0,2016,2,23,0,False,False,False,False
3.9,16.1,0.0,2016,2,23,1,False,False,False,False
3.3,16.1,0.0,2016,2,23,2,False,False,False,False
2.8,16.1,0.0,2016,2,23,3,False,False,False,False
2.2,16.1,0.0,2016,2,23,4,False,False,False,False
2.2,16.1,0.0,2016,2,23,5,False,False,False,False
2.2,16.1,0.0,2016,2,23,6,False,False,False,False
2.8,16.1,0.0,2016,2,23,7,False,False,False,False
3.3,16.1,0.0,2016,2,23,8,False,False,False,False
3.9,16.1,0.0,2016,2,23,9,False,False,False,False
3.9,16.1,0.0,2016,2,23,10,False,False,False,False
3.9,16.1,0.0,2016,2,23,11,False,False,False,False
3.3,16.1,0.0,2016,2,23,12,False,False,False,False
2.8,11.3,0.0,2016,2,23,13,False,False,False,False
2.8,9.7,0.3,2016,2,23,14,False,False,False,False
2.8,9.7,0.5,2016,2,23,15,False,False,False,False
2.2,8.0,0.3,2016,2,23,16,False,False,False,False
2.2,6.4,0.8,2016,2,23,17,False,False,False,False
2.2,6.4,0.0,2016,2,23,18,False,False,False,False
1.7,8.0,0.5,2016,2,23,19,False,False,False,False
1.7,8.0,0.3,2016,2,23,20,False,False,False,False
1.7,8.0,0.3,2016,2,23,21,False,False,False,False
1.7,6.4,2.0,2016,2,23,22,False,False,False,False
1.7,4.8,1.3,2016,2,23,23,False,False,False,False
1.7,4.0,0.5,2016,2,24,0,False,False,False,False
2.2,4.0,1.0,2016,2,24,1,False,False,False,False
2.2,4.8,0.5,2016,2,24,2,False,False,False,False
2.2,6.4,0.5,2016,2,24,3,False,False,False,False
2.2,4.0,0.5,2016,2,24,4,False,False,False,False
2.8,4.0,0.5,2016,2,24,5,False,False,False,False
2.8,4.8,0.5,2016,2,24,6,False,False,False,False
3.3,4.0,0.3,2016,2,24,7,False,False,False,False
3.3,4.8,0.5,2016,2,24,8,False,False,False,False
3.3,4.0,0.0,2016,2,24,9,False,False,False,False
3.9,2.8,0.5,2016,2,24,10,False,False,True,False
4.4,6.4,0.5,2016,2,24,11,False,False,False,False
4.4,2.4,0.5,2016,2,24,12,False,False,True,False
5.0,2.8,0.0,2016,2,24,13,False,False,True,False
5.0,1.6,6.6,2016,2,24,14,False,False,True,False
6.1,2.4,3.3,2016,2,24,15,False,False,True,False
7.2,2.0,0.5,2016,2,24,16,False,False,True,False
12.2,4.8,0.5,2016,2,24,17,False,False,False,False
12.8,2.8,0.8,2016,2,24,18,False,False,True,False
12.8,6.4,2.5,2016,2,24,19,False,False,False,False
12.8,4.8,0.3,2016,2,24,20,False,False,False,False
13.3,6.4,1.8,2016,2,24,21,False,False,False,False
14.4,8.0,1.0,2016,2,24,22,False,False,True,False
13.9,6.4,1.0,2016,2,24,23,False,False,True,False
14.4,4.8,2.0,2016,2,25,0,False,False,True,False
15.0,16.1,2.3,2016,2,25,1,False,False,False,False
15.0,14.5,0.3,2016,2,25,2,False,False,False,False
15.6,16.1,0.3,2016,2,25,3,False,False,False,False
13.9,16.1,0.0,2016,2,25,4,False,False,False,False
13.3,14.5,0.0,2016,2,25,5,False,False,False,False
11.7,14.5,0.0,2016,2,25,6,False,False,False,False
11.7,16.1,0.0,2016,2,25,7,False,False,False,False
11.7,16.1,0.0,2016,2,25,8,False,False,False,False
12.8,16.1,0.0,2016,2,25,9,False,False,False,False
11.7,16.1,0.0,2016,2,25,10,False,False,False,False
11.1,16.1,0.0,2016,2,25,11,False,False,False,False
10.0,16.1,0.0,2016,2,25,12,False,False,False,False
9.4,16.1,0.0,2016,2,25,13,False,False,False,False
8.9,16.1,0.0,2016,2,25,14,False,False,False,False
8.9,16.1,0.0,2016,2,25,15,False,False,False,False
8.3,16.1,0.0,2016,2,25,16,False,False,False,False
7.2,16.1,0.0,2016,2,25,17,False,False,True,False
4.4,16.1,0.0,2016,2,25,18,False,False,False,False
5.0,16.1,0.0,2016,2,25,19,False,False,False,False
4.4,16.1,0.0,2016,2,25,20,False,False,False,False
3.9,16.1,0.0,2016,2,25,21,False,False,False,False
4.4,16.1,0.0,2016,2,25,22,False,False,False,False
4.4,16.1,0.0,2016,2,25,23,False,False,False,False
3.3,16.1,0.0,2016,2,26,0,False,False,False,False
3.3,16.1,0.0,2016,2,26,1,False,False,False,False
3.3,16.1,0.0,2016,2,26,2,False,False,False,False
2.2,16.1,0.0,2016,2,26,3,False,False,False,False
2.2,16.1,0.0,2016,2,26,4,False,False,False,False
1.7,16.1,0.0,2016,2,26,5,False,False,False,False
1.1,16.1,0.0,2016,2,26,6,False,False,False,False
0.6,16.1,0.0,2016,2,26,7,False,False,False,False
0.0,16.1,0.0,2016,2,26,8,False,False,False,False
-0.6,16.1,0.0,2016,2,26,9,False,False,False,False
0.0,16.1,0.0,2016,2,26,10,False,False,False,False
0.6,16.1,0.0,2016,2,26,11,False,False,False,False
1.1,16.1,0.0,2016,2,26,12,False,False,False,False
1.7,16.1,0.0,2016,2,26,13,False,False,False,False
1.7,16.1,0.0,2016,2,26,14,False,False,False,False
2.2,16.1,0.0,2016,2,26,15,False,False,False,False
1.7,16.1,0.0,2016,2,26,16,False,False,False,False
1.7,16.1,0.0,2016,2,26,17,False,False,False,False
1.1,16.1,0.0,2016,2,26,18,False,False,False,False
0.0,16.1,0.0,2016,2,26,19,False,False,False,False
0.0,16.1,0.0,2016,2,26,20,False,False,False,False
-1.1,16.1,0.0,2016,2,26,21,False,False,False,False
-1.1,16.1,0.0,2016,2,26,22,False,False,False,False
-1.7,16.1,0.0,2016,2,26,23,False,False,False,False
-2.2,16.1,0.0,2016,2,27,0,False,False,False,False
-2.2,16.1,0.0,2016,2,27,1,False,False,False,False
-2.8,16.1,0.0,2016,2,27,2,False,False,False,False
-2.8,16.1,0.0,2016,2,27,3,False,False,False,False
-2.8,16.1,0.0,2016,2,27,4,False,False,False,False
-3.3,16.1,0.0,2016,2,27,5,False,False,False,False
-2.8,16.1,0.0,2016,2,27,6,False,False,False,False
-2.8,16.1,0.0,2016,2,27,7,False,False,False,False
-2.8,16.1,0.0,2016,2,27,8,False,False,False,False
-2.2,16.1,0.0,2016,2,27,9,False,False,False,False
-1.1,16.1,0.0,2016,2,27,10,False,False,False,False
-0.6,16.1,0.0,2016,2,27,11,False,False,False,False
0.0,16.1,0.0,2016,2,27,12,False,False,False,False
2.2,16.1,0.0,2016,2,27,13,False,False,False,False
2.8,16.1,0.0,2016,2,27,14,False,False,False,False
3.9,16.1,0.0,2016,2,27,15,False,False,False,False
4.4,16.1,0.0,2016,2,27,16,False,False,False,False
5.0,16.1,0.0,2016,2,27,17,False,False,False,False
4.4,16.1,0.0,2016,2,27,18,False,False,False,False
4.4,16.1,0.0,2016,2,27,19,False,False,False,False
4.4,16.1,0.0,2016,2,27,20,False,False,False,False
3.9,16.1,0.0,2016,2,27,21,False,False,False,False
3.9,16.1,0.0,2016,2,27,22,False,False,False,False
3.9,16.1,0.0,2016,2,27,23,False,False,False,False
3.9,16.1,0.0,2016,2,28,0,False,False,False,False
3.9,16.1,0.0,2016,2,28,1,False,False,False,False
3.9,16.1,0.0,2016,2,28,2,False,False,False,False
3.9,16.1,0.0,2016,2,28,3,False,False,False,False
3.3,16.1,0.0,2016,2,28,4,False,False,False,False
3.3,16.1,0.0,2016,2,28,5,False,False,False,False
3.3,16.1,0.0,2016,2,28,6,False,False,False,False
3.3,16.1,0.0,2016,2,28,7,False,False,False,False
3.9,16.1,0.0,2016,2,28,8,False,False,False,False
3.9,16.1,0.0,2016,2,28,9,False,False,False,False
5.0,16.1,0.0,2016,2,28,10,False,False,False,False
7.2,16.1,0.0,2016,2,28,11,False,False,False,False
9.4,16.1,0.0,2016,2,28,12,False,False,False,False
11.7,16.1,0.0,2016,2,28,13,False,False,False,False
13.9,16.1,0.0,2016,2,28,14,False,False,False,False
14.4,16.1,0.0,2016,2,28,15,False,False,False,False
15.6,16.1,0.0,2016,2,28,16,False,False,False,False
15.6,16.1,0.0,2016,2,28,17,False,False,False,False
15.6,16.1,0.0,2016,2,28,18,False,False,False,False
15.0,16.1,0.0,2016,2,28,19,False,False,False,False
14.4,16.1,0.0,2016,2,28,20,False,False,False,False
13.9,16.1,0.0,2016,2,28,21,False,False,False,False
12.8,16.1,0.0,2016,2,28,22,False,False,False,False
11.7,16.1,0.0,2016,2,28,23,False,False,False,False
10.6,16.1,0.0,2016,2,29,0,False,False,False,False
11.1,16.1,0.0,2016,2,29,1,False,False,False,False
10.6,16.1,0.0,2016,2,29,2,False,False,False,False
10.6,16.1,0.0,2016,2,29,3,False,False,False,False
10.0,16.1,0.0,2016,2,29,4,False,False,False,False
10.0,16.1,0.0,2016,2,29,5,False,False,False,False
10.0,16.1,0.0,2016,2,29,6,False,False,False,False
10.6,16.1,0.0,2016,2,29,7,False,False,False,False
10.0,16.1,0.0,2016,2,29,8,False,False,False,False
10.0,16.1,0.0,2016,2,29,9,False,False,False,False
11.1,16.1,0.0,2016,2,29,10,False,False,False,False
11.1,16.1,0.0,2016,2,29,11,False,False,False,False
10.0,12.9,0.0,2016,2,29,12,False,False,True,False
8.3,6.4,1.3,2016,2,29,13,False,False,True,False
11.1,16.1,0.0,2016,2,29,14,False,False,False,False
13.9,16.1,0.0,2016,2,29,15,False,False,False,False
15.6,16.1,0.0,2016,2,29,16,False,False,False,False
15.6,16.1,0.0,2016,2,29,17,False,False,False,False
14.4,16.1,0.0,2016,2,29,18,False,False,False,False
12.8,16.1,0.0,2016,2,29,19,False,False,False,False
11.7,16.1,0.0,2016,2,29,20,False,False,False,False
10.6,16.1,0.0,2016,2,29,21,False,False,False,False
9.4,16.1,0.0,2016,2,29,22,False,False,False,False
8.9,16.1,0.0,2016,2,29,23,False,False,False,False
8.9,16.1,0.0,2016,3,1,0,False,False,False,False
8.3,16.1,0.0,2016,3,1,1,False,False,False,False
8.9,16.1,0.0,2016,3,1,2,False,False,False,False
7.8,16.1,0.0,2016,3,1,3,False,False,False,False
8.3,16.1,0.0,2016,3,1,4,False,False,False,False
7.8,16.1,0.0,2016,3,1,5,False,False,False,False
5.6,16.1,0.0,2016,3,1,6,False,False,False,False
5.0,16.1,0.0,2016,3,1,7,False,False,False,False
4.4,16.1,0.0,2016,3,1,8,False,False,False,False
3.9,16.1,0.0,2016,3,1,9,False,False,False,False
3.9,16.1,0.0,2016,3,1,10,False,False,False,False
5.6,16.1,0.0,2016,3,1,11,False,False,False,False
6.7,16.1,0.0,2016,3,1,12,False,False,False,False
8.3,16.1,0.0,2016,3,1,13,False,False,False,False
9.4,16.1,0.0,2016,3,1,14,False,False,False,False
10.6,16.1,0.0,2016,3,1,15,False,False,False,False
8.9,16.1,0.0,2016,3,1,16,False,False,False,False
8.3,16.1,0.0,2016,3,1,17,False,False,False,False
7.2,16.1,0.0,2016,3,1,18,False,False,False,False
7.2,16.1,0.0,2016,3,1,19,False,False,False,False
7.2,16.1,0.0,2016,3,1,20,False,False,False,False
7.8,16.1,0.0,2016,3,1,21,False,False,False,False
8.9,16.1,0.0,2016,3,1,22,False,False,False,False
9.4,16.1,0.0,2016,3,1,23,False,False,False,False
10.0,16.1,0.0,2016,3,2,0,False,False,False,False
11.1,16.1,0.0,2016,3,2,1,False,False,False,False
11.1,12.9,0.0,2016,3,2,2,False,False,False,False
11.1,14.5,0.3,2016,3,2,3,False,False,False,False
10.6,6.4,0.0,2016,3,2,4,False,False,True,False
11.7,12.9,1.8,2016,3,2,5,False,False,False,False
12.2,16.1,0.5,2016,3,2,6,False,False,True,False
10.0,8.0,0.5,2016,3,2,7,False,False,True,False
10.6,16.1,0.5,2016,3,2,8,False,False,False,False
8.3,16.1,0.0,2016,3,2,9,False,False,False,False
6.7,16.1,0.0,2016,3,2,10,False,False,False,False
6.1,16.1,0.0,2016,3,2,11,False,False,False,False
5.6,16.1,0.0,2016,3,2,12,False,False,False,False
4.4,16.1,0.0,2016,3,2,13,False,False,False,False
4.4,16.1,0.0,2016,3,2,14,False,False,False,False
5.6,16.1,0.0,2016,3,2,15,False,False,False,False
4.4,16.1,0.0,2016,3,2,16,False,False,False,False
4.4,16.1,0.0,2016,3,2,17,False,False,False,False
3.9,16.1,0.0,2016,3,2,18,False,False,False,False
2.8,16.1,0.0,2016,3,2,19,False,False,False,False
1.7,16.1,0.0,2016,3,2,20,False,False,False,False
1.1,16.1,0.0,2016,3,2,21,False,False,False,False
0.0,16.1,0.0,2016,3,2,22,False,False,False,False
-0.6,16.1,0.0,2016,3,2,23,False,False,False,False
-1.1,16.1,0.0,2016,3,3,0,False,False,False,False
-1.7,16.1,0.0,2016,3,3,1,False,False,False,False
-2.2,16.1,0.0,2016,3,3,2,False,False,False,False
-2.2,16.1,0.0,2016,3,3,3,False,False,False,False
-2.8,16.1,0.0,2016,3,3,4,False,False,False,False
-3.3,16.1,0.0,2016,3,3,5,False,False,False,False
-3.3,16.1,0.0,2016,3,3,6,False,False,False,False
-3.3,16.1,0.0,2016,3,3,7,False,False,False,False
-3.3,16.1,0.0,2016,3,3,8,False,False,False,False
-3.3,16.1,0.0,2016,3,3,9,False,False,False,False
-3.3,16.1,0.0,2016,3,3,10,False,False,False,False
-2.2,16.1,0.0,2016,3,3,11,False,False,False,False
-0.6,16.1,0.0,2016,3,3,12,False,False,False,False
0.0,16.1,0.0,2016,3,3,13,False,False,False,False
1.1,16.1,0.0,2016,3,3,14,False,False,False,False
1.1,16.1,0.0,2016,3,3,15,False,False,False,False
1.1,16.1,0.0,2016,3,3,16,False,False,False,False
1.7,16.1,0.0,2016,3,3,17,False,False,False,False
1.7,16.1,0.0,2016,3,3,18,False,False,False,False
1.1,16.1,0.0,2016,3,3,19,False,False,False,False
1.7,16.1,0.0,2016,3,3,20,False,False,False,False
1.7,16.1,0.0,2016,3,3,21,False,False,False,False
1.1,16.1,0.0,2016,3,3,22,False,False,False,False
1.1,16.1,0.0,2016,3,3,23,False,False,False,False
1.1,16.1,0.0,2016,3,4,0,False,False,False,False
1.7,16.1,0.0,2016,3,4,1,False,False,False,False
0.6,11.3,0.0,2016,3,4,2,False,False,False,False
0.0,6.4,0.0,2016,3,4,3,False,False,False,False
-0.6,1.6,0.3,2016,3,4,4,True,False,False,False
-0.6,2.8,0.0,2016,3,4,5,True,False,False,False
-0.6,1.6,0.0,2016,3,4,6,True,False,False,False
-1.1,4.0,0.3,2016,3,4,7,True,False,False,False
-1.1,2.4,0.0,2016,3,4,8,True,False,False,False
-1.1,1.2,0.3,2016,3,4,9,True,False,False,False
-1.1,1.2,0.5,2016,3,4,10,True,False,False,False
-1.1,1.2,0.3,2016,3,4,11,True,False,False,False
-1.1,1.2,0.3,2016,3,4,12,True,False,False,False
0.0,16.1,0.0,2016,3,4,13,False,False,False,False
1.1,16.1,0.0,2016,3,4,14,False,False,False,False
1.7,16.1,0.0,2016,3,4,15,False,False,False,False
2.8,16.1,0.0,2016,3,4,16,False,False,False,False
3.9,16.1,0.0,2016,3,4,17,False,False,False,False
3.9,16.1,0.0,2016,3,4,18,False,False,False,False
3.3,16.1,0.0,2016,3,4,19,False,False,False,False
2.8,16.1,0.0,2016,3,4,20,False,False,False,False
2.2,16.1,0.0,2016,3,4,21,False,False,False,False
1.7,16.1,0.0,2016,3,4,22,False,False,False,False
1.1,16.1,0.0,2016,3,4,23,False,False,False,False
1.1,16.1,0.0,2016,3,5,0,False,False,False,False
0.6,16.1,0.0,2016,3,5,1,False,False,False,False
0.0,16.1,0.0,2016,3,5,2,False,False,False,False
-0.6,16.1,0.0,2016,3,5,3,False,False,False,False
-0.6,16.1,0.0,2016,3,5,4,False,False,False,False
-1.1,16.1,0.0,2016,3,5,5,False,False,False,False
-1.1,16.1,0.0,2016,3,5,6,False,False,False,False
-1.7,16.1,0.0,2016,3,5,7,False,False,False,False
-2.2,16.1,0.0,2016,3,5,8,False,False,False,False
-1.7,16.1,0.0,2016,3,5,9,False,False,False,False
-1.1,16.1,0.0,2016,3,5,10,False,False,False,False
0.0,16.1,0.0,2016,3,5,11,False,False,False,False
1.7,16.1,0.0,2016,3,5,12,False,False,False,False
2.8,16.1,0.0,2016,3,5,13,False,False,False,False
2.2,16.1,0.0,2016,3,5,14,False,False,False,False
3.3,16.1,0.0,2016,3,5,15,False,False,False,False
3.3,16.1,0.0,2016,3,5,16,False,False,False,False
4.4,16.1,0.0,2016,3,5,17,False,False,False,False
3.9,16.1,0.0,2016,3,5,18,False,False,False,False
3.3,16.1,0.0,2016,3,5,19,False,False,False,False
2.8,16.1,0.0,2016,3,5,20,False,False,False,False
2.2,16.1,0.0,2016,3,5,21,False,False,False,False
1.7,16.1,0.0,2016,3,5,22,False,False,False,False
2.2,16.1,0.0,2016,3,5,23,False,False,False,False
1.7,16.1,0.0,2016,3,6,0,False,False,False,False
1.1,16.1,0.0,2016,3,6,1,False,False,False,False
1.7,16.1,0.0,2016,3,6,2,False,False,False,False
1.1,16.1,0.0,2016,3,6,3,False,False,False,False
1.1,16.1,0.0,2016,3,6,4,False,False,False,False
0.6,16.1,0.0,2016,3,6,5,False,False,False,False
0.0,16.1,0.0,2016,3,6,6,False,False,False,False
0.6,16.1,0.0,2016,3,6,7,False,False,False,False
0.6,16.1,0.0,2016,3,6,8,False,False,False,False
1.1,16.1,0.0,2016,3,6,9,False,False,False,False
2.2,16.1,0.0,2016,3,6,10,False,False,False,False
2.8,16.1,0.0,2016,3,6,11,False,False,False,False
3.3,16.1,0.0,2016,3,6,12,False,False,False,False
4.4,16.1,0.0,2016,3,6,13,False,False,False,False
4.4,16.1,0.0,2016,3,6,14,False,False,False,False
5.6,16.1,0.0,2016,3,6,15,False,False,False,False
6.7,16.1,0.0,2016,3,6,16,False,False,False,False
6.7,16.1,0.0,2016,3,6,17,False,False,False,False
6.7,16.1,0.0,2016,3,6,18,False,False,False,False
6.1,16.1,0.0,2016,3,6,19,False,False,False,False
5.6,16.1,0.0,2016,3,6,20,False,False,False,False
4.4,16.1,0.0,2016,3,6,21,False,False,False,False
4.4,16.1,0.0,2016,3,6,22,False,False,False,False
